"","firstTimeStamp","timeStamp","hits","bundleID","domain","domainOwner","domainType","domainClassification","initiatedType"
"58","2025-02-03T01:11:56.056+01:00","2025-02-08T14:53:03.498+01:00",6,"ch.tutti.iphone","rules2.aatkit.com","",2,1,"AppInitiated"
"59","2025-02-03T01:11:56.121+01:00","2025-02-06T00:53:21.817+01:00",6,"ch.tutti.iphone","c.tutti.ch","",2,1,"AppInitiated"
"60","2025-02-03T01:11:56.118+01:00","2025-02-06T00:52:14.511+01:00",4,"ch.tutti.iphone","img.ricardostatic.ch","",2,1,"AppInitiated"
"61","2025-02-03T01:11:59.769+01:00","2025-02-07T03:06:09.948+01:00",9,"ch.tutti.iphone","node1-rtb.gravite.net","",2,1,"AppInitiated"
"62","2025-02-03T01:12:11.999+01:00","2025-02-06T00:55:58.430+01:00",6,"ch.tutti.iphone","tracking.aatkit.com","AddApptr GmbH",1,1,"AppInitiated"
"63","2025-02-03T01:11:56.048+01:00","2025-02-07T03:06:05.657+01:00",8,"ch.tutti.iphone","app-analytics-services.com","",2,1,"AppInitiated"
"64","2025-02-03T01:11:56.107+01:00","2025-02-08T14:53:04.176+01:00",18,"ch.tutti.iphone","api.tutti.ch","",2,1,"AppInitiated"
"65","2025-02-03T01:11:56.112+01:00","2025-02-08T14:53:05.788+01:00",8,"ch.tutti.iphone","firebaselogging-pa.googleapis.com","Google LLC",1,1,"AppInitiated"
"66","2025-02-03T01:11:56.105+01:00","2025-02-07T03:06:08.689+01:00",4,"ch.tutti.iphone","rules.aatkit.com","AddApptr GmbH",1,1,"AppInitiated"
"67","2025-02-03T01:11:56.126+01:00","2025-02-07T03:06:09.547+01:00",9,"ch.tutti.iphone","region1.app-analytics-services.com","",2,1,"AppInitiated"
"68","2025-02-03T01:12:12.128+01:00","2025-02-06T00:55:58.428+01:00",5,"ch.tutti.iphone","reporting.aatkit.com","",2,1,"AppInitiated"
"69","2025-02-03T15:11:41.596+01:00","2025-02-08T14:53:05.702+01:00",4,"ch.tutti.iphone","googleads.g.doubleclick.net","Google LLC",1,1,"AppInitiated"
"70","2025-02-04T10:27:07.940+01:00","2025-02-08T11:13:53.826+01:00",3,"ch.tutti.iphone","firebase-settings.crashlytics.com","Google LLC",1,1,"AppInitiated"
"71","2025-02-04T10:27:07.998+01:00","2025-02-08T11:13:56.229+01:00",5,"ch.tutti.iphone","firebaseremoteconfig.googleapis.com","Google LLC",1,1,"AppInitiated"
"72","2025-02-04T10:33:53.104+01:00","2025-02-08T11:13:54.296+01:00",4,"ch.tutti.iphone","rules3.aatkit.com","AddApptr GmbH",1,1,"AppInitiated"
"73","2025-02-04T10:35:57.350+01:00","2025-02-06T00:52:46.513+01:00",2,"ch.tutti.iphone","www.adsensecustomsearchads.com","",2,1,"AppInitiated"
"74","2025-02-04T10:35:56.860+01:00","2025-02-06T00:52:42.602+01:00",2,"ch.tutti.iphone","www.google.com","",2,1,"AppInitiated"
"75","2025-02-06T00:52:14.332+01:00","2025-02-06T00:52:14.332+01:00",1,"ch.tutti.iphone","cdn.tutti.ch","",2,1,"AppInitiated"
"76","2025-02-07T03:06:09.572+01:00","2025-02-07T03:06:09.572+01:00",1,"ch.tutti.iphone","pubads.g.doubleclick.net","Google LLC",1,1,"AppInitiated"
"77","2025-02-08T11:13:55.875+01:00","2025-02-08T11:13:55.875+01:00",1,"ch.tutti.iphone","firebaseinstallations.googleapis.com","",2,1,"AppInitiated"
"78","2025-02-10T15:07:21.571+01:00","2025-02-16T18:35:15.619+01:00",21,"ch.tutti.iphone","mobile-data.onetrust.io","",2,1,"AppInitiated"
