"","firstTimeStamp","timeStamp","hits","bundleID","domain","domainOwner","domainType","domainClassification","initiatedType"
"524","2025-11-10T00:15:38.400+01:00","2025-11-10T00:15:38.400+01:00",1,"com.spotify.client","audio-cf.spotifycdn.com","",2,1,"AppInitiated"
"525","2025-11-10T17:22:17.001+01:00","2025-11-10T17:22:17.001+01:00",1,"com.spotify.client","apresolve.spotify.com","",2,1,"AppInitiated"
"526","2025-11-10T17:50:21.832+01:00","2025-11-10T17:50:21.832+01:00",1,"com.spotify.client","192.168.0.60","",2,2,"AppInitiated"
"527","2025-11-10T17:50:21.835+01:00","2025-11-14T10:41:11.277+01:00",2,"com.spotify.client","192.168.0.15","",2,2,"AppInitiated"
"528","2025-11-10T20:15:13.630+01:00","2025-11-14T10:51:32.541+01:00",79,"com.spotify.client","fe80::10ad:6e1f:c393:db78","",2,2,"AppInitiated"
"529","2025-11-10T20:20:45.076+01:00","2025-11-11T01:27:19.746+01:00",29,"com.spotify.client","fe80::8e0:f235:28e8:fe95","",2,2,"AppInitiated"
"530","2025-11-10T21:07:32.926+01:00","2025-11-11T01:16:49.664+01:00",3,"com.spotify.client","fe80::9acc:f3ff:fe67:51a3","",2,2,"AppInitiated"
"531","2025-11-10T21:54:53.371+01:00","2025-11-10T23:11:33.340+01:00",4,"com.spotify.client","fe80::683b:81ff:feb7:36ff","",2,2,"AppInitiated"
"532","2025-11-11T01:20:48.246+01:00","2025-11-11T01:20:48.246+01:00",1,"com.spotify.client","ff02::fb","",2,2,"AppInitiated"
"533","2025-11-13T13:56:56.438+01:00","2025-11-13T13:56:56.438+01:00",1,"com.spotify.client","mosaic.scdn.co","",2,1,"AppInitiated"
"534","2025-11-14T01:00:14.605+01:00","2025-11-14T01:00:14.605+01:00",1,"com.spotify.client","image-cdn-fa.spotifycdn.com","",2,1,"AppInitiated"
"535","2025-11-14T01:00:15.895+01:00","2025-11-14T01:00:15.895+01:00",1,"com.spotify.client","heads-fa-tls13.spotifycdn.com","",2,1,"AppInitiated"
"536","2025-11-14T01:00:24.918+01:00","2025-11-14T01:00:24.918+01:00",1,"com.spotify.client","shareables.scdn.co","",2,1,"AppInitiated"
"537","2025-11-14T01:00:25.953+01:00","2025-11-14T01:00:25.953+01:00",1,"com.spotify.client","sharing-assets.spotifycdn.com","",2,1,"AppInitiated"
"538","2025-11-14T10:41:11.274+01:00","2025-11-14T10:41:11.274+01:00",1,"com.spotify.client","192.168.0.61","",2,2,"AppInitiated"
"539","2025-11-14T10:42:34.033+01:00","2025-11-14T10:42:34.033+01:00",1,"com.spotify.client","fe80::10f3:a034:d2:67b3","",2,2,"AppInitiated"
